id,rpt_yr,grad_date,orig_major,grad_major,current_major,biol_108,biol_109,exsc_110,exsc_140,act_english,act_math,act_reading,act_science,act_composite,sat_verbal,sat_math,sat_composite
683162,2011,5/9/2015,PMLS,BA  ,,2.67,,,,21,20,21,24,22,490,480,970
868245,2011,,ENGL,,,,,,,24,17,28,17,21,,,
868361,2011,5/9/2015,EXSC,EXSC,,4,3.33,3.33,4,27,29,22,26,24,,,
868571,2011,,PNRS,,NURS,2.33,2,,,20,20,24,25,22,,,
883817,2011,,BIOL,,,3,3,3,4,23,26,23,24,24,470,540,1010
886676,2011,,UNDE,,BIOL,4,,3,4,23,21,22,24,23,,,
907904,2011,,PNRS,,NURS,3,3,,,24,26,24,23,23,,,
908656,2011,5/9/2015,UNDE,PSYC,,,,,,22,25,25,27,24,,,
934853,2011,,ELED,,,,,,,21,21,21,23,22,,,
935375,2011,,EDMI,,,,,,,20,17,20,20,19,,,
941151,2011,,BIOL,,PSYC,,,,,,,,,,550,580,1130
943206,2011,,BA  ,,,,,,,22,21,22,24,22,,,
943927,2011,5/9/2015,EXSC,EXSC,,4,4,3,4,27,27,24,28,27,,,
944509,2011,8/11/2015,UNDE,PS  ,,,,2.67,,27,23,23,26,25,,,
944707,2011,8/11/2015,CJS.,CJS.,,,,,,,,,,,,,
947958,2011,5/9/2015,EXSC,EXSC,,1.67,3,4,3.33,22,28,26,23,25,530,600,1130
949191,2011,5/9/2015,ELED,ELED,,,,,,24,23,22,21,23,,,
951612,2011,,BA  ,,,,,,,,,,,,540,400,940
958263,2011,,ACCT,,,,,,,25,18,21,18,21,,,
960178,2011,,BIOL,,,,,,,22,21,18,25,22,,,
961333,2011,,PNRS,,PSYC,2,2,,,21,16,19,19,19,,,
963082,2011,,BMB ,,,,,,,30,29,22,24,26,510,630,1140
970093,2011,,UNDE,,,4,4,4,4,35,29,35,28,32,680,670,1350
979826,2011,5/9/2015,BA  ,BA  ,,,,,2.67,,,,,,560,580,1110
982969,2011,,EXSC,,PSYC,,,2.67,0,,,,,,470,540,1010
985248,2011,5/9/2015,FINA,FINA,,,,,,,,,,,,,
995138,2011,,MUS ,,MUS ,,,,,22,22,23,23,22,,,
1002151,2011,,UNDE,,,,,,,21,27,29,26,26,540,600,1140
983286,2011,,FLIS,,,,,,,28,25,30,29,28,,,
570376,2011,5/9/2015,BA  ,BA  ,,,,,4,29,24,31,28,28,,,
381506,2008,5/12/2012,CSIS,AIT ,,,,,,22,28,21,24,24,,,
256470,2011,12/17/2014,BA  ,PSYC,,,,,4,20,22,20,20,21,,,
345502,2011,,UNDE,,PSYC,2,2.33,,,32,23,32,27,28,,,
422140,2008,5/12/2012,EXSC,P.T.,,4,4,4,3,25,26,24,26,25,,,
423114,2008,5/12/2012,BIOL,BIOL,,,,,,32,29,26,24,28,560,610,1170
425198,2008,,EXSC,,,1,,,2,,,,,,500,480,980
426726,2008,5/10/2014,PNRS,NURS,,2.67,3,,,28,27,32,29,29,,,
427963,2008,5/12/2012,ELED,ELED,,,,,,25,19,33,22,24,,,
428117,2008,,PNRS,,,2.33,2,,,29,19,30,20,25,,,
428365,2008,5/12/2012,CHEM,BMB ,,,,,,,,,,,730,680,1410
428861,2008,5/12/2012,EDMI,EDMI,,,,,,24,29,32,25,28,670,590,1260
429359,2008,12/19/2012,BA  ,BA  ,,,,,,28,24,23,23,25,,,
429523,2008,5/12/2012,BA  ,BA  ,,,,3,3.67,20,26,23,22,22,,,
431600,2008,5/11/2013,PNRS,NURS,,3,3,,,26,25,25,22,25,,,
431825,2008,5/12/2012,THEO,THEO,,,,,3,,,,,,490,550,1040
431964,2008,5/14/2011,UNDE,PSYC,,2,2,,,27,24,25,25,25,,,
432131,2008,5/12/2012,UNDE,CJS.,,,,4,4,,,,,,400,470,870
432592,2008,,UNDE,,,3,3,,,23,21,23,22,22,,,
432626,2008,5/12/2012,COMM,COMM,,,,,3.67,22,20,22,21,21,490,430,920
432692,2008,5/12/2012,BIOL,BMB ,,,,,,29,29,32,26,29,,,
434559,2008,5/12/2012,UNDE,COMM,,,,,3,,,,,,440,550,990
435198,2008,5/12/2012,ARTA,ART ,,,,,,25,20,27,22,24,,,
436248,2008,5/12/2012,BA  ,BA  ,,,,,,,,,,,580,630,1210
438668,2008,,UNDE,,,,,,,30,27,25,25,26,,,
440446,2008,5/10/2014,ARTA,ARTA,,,,,,27,17,28,23,24,,,
440585,2008,5/12/2012,BIOL,BIOL,,3,3,,,23,23,24,25,24,,,
444357,2008,,EXSC,,,0,,0,,19,17,19,21,19,,,
446861,2008,5/12/2012,BA  ,BA  ,,,,,,23,27,23,25,25,720,680,1400
447361,2008,,BMB ,,,,,,,22,25,27,26,24,,,
455421,2008,,PNRS,,,2.67,,,,22,19,29,21,23,,,
487808,2008,12/14/2011,PSYC,PSYC,,4,,,4,,,,,,,,
491704,2008,5/11/2013,UNDE,MAAC,,,,,,,,,,,470,570,1040
488593,2011,5/9/2015,CHEM,PS  ,,,,,,22,26,30,26,26,,,
491409,2011,12/17/2014,COMM,COMM,,,,,,28,30,32,28,29,,,
513420,2011,,USEC,,,,,,,19,19,20,20,20,,,
245809,2008,5/12/2012,EXSC,EXSC,,3,3,4,2.67,19,19,23,22,21,,,
348844,2008,5/11/2013,EXSC,NURS,,4,4,4,4,23,19,23,25,22,,,
352454,2008,5/12/2012,PNRS,NURS,,3.33,3.67,,,32,26,34,33,30,,,
366461,2008,5/12/2012,BA  ,COMM,,,,,4,28,17,32,22,25,,,
387256,2008,,BIOL,,,,,,,30,20,23,23,24,,,
393671,2008,,ART ,,,,,,,24,16,23,20,21,,,
394003,2008,5/12/2012,UNDE,COMM,,,,,,24,21,28,21,23,,,
394737,2008,5/12/2012,PNRS,R.T.,,3,2,,,23,27,26,24,25,,,
395278,2008,5/12/2012,EDMI,ELED,,,,,,22,17,26,21,22,,,
398096,2008,,PNRS,,,2,2,,,,,,,,480,400,880
401075,2008,,PNRS,,,,,,,21,17,24,19,21,,,
401930,2008,5/12/2012,MUST,LS  ,,,,,,26,27,26,28,26,,,
406359,2008,5/12/2012,ACCT,ACCT,,,,,,18,24,27,24,23,,,
410277,2008,5/12/2012,HIST,PS  ,,,,,,31,24,34,27,29,,,
410667,2008,,MUST,,,,,,,34,19,28,19,25,,,
411168,2008,,UNDE,,,,,,,16,25,20,21,20,,,
418086,2008,8/12/2014,EXSC,RTA ,,3,2.33,4,1,29,26,24,22,25,,,
418370,2008,,HIST,,,,,,,,,,,,550,500,1050
419579,2008,5/12/2012,BIOL,PSYC,,,,,,30,26,33,28,29,,,
421802,2008,,MUST,,,,,,,23,21,21,23,22,,,
476843,2009,,HIST,,,,,,,33,24,32,26,29,,,
514931,2009,5/11/2013,MATH,EDMI,,,,,,26,24,23,28,25,,,
572527,2009,,ART ,,,,,,,21,18,19,21,20,,,
508296,2009,12/19/2012,HIST,HIST,,,,,,25,21,33,17,26,650,490,1140
571335,2010,,CJS.,,,,,,,,,,,,560,540,1100
632201,2010,5/10/2014,HIST,HIST,,,,,,36,19,35,26,28,,,
673299,2010,5/9/2015,BIOL,BIOL,,,,,,,,,,,590,460,1050
660639,2010,5/10/2014,UNDE,BA  ,,,,,,23,18,23,22,21,,,
649384,2010,5/10/2014,BA  ,BA  ,,,,,3,21,30,22,25,24,,,
493327,2009,,MUST,,,,,,,27,26,28,21,26,580,620,1200
475493,2010,5/10/2014,UNDE,PSYC,,3,2,4,3.67,25,20,23,25,23,,,
622658,2010,5/10/2014,ACCT,ACCT,,,,,,21,25,23,25,23,,,
625112,2010,5/10/2014,BA  ,BA  ,,,,,,26,30,25,23,26,,,
106745,2012,,BIOL,,BIOL,,,,,29,27,32,26,29,,,
106797,2012,,UNDE,,ACCT,,,,,30,32,26,27,28,,,
487838,2012,,BIOL,,ENVI,,,,,29,21,32,31,28,,,
491400,2012,,PNRS,,NURS,3.67,3.67,,,28,24,28,27,26,,,
632796,2012,,EXSC,,P.T.,4,4,4,4,35,34,32,34,34,760,700,1460
654157,2012,,PNRS,,NURS,3,3,,,23,19,26,22,22,,,
655665,2012,,PNRS,,NURS,2.67,3,,,32,24,27,28,26,,,
669049,2012,,UNDE,,SOCI,,,,,35,27,33,25,30,,,
670736,2012,,EXSC,,EXSC,2.33,2,2,3.67,24,27,26,25,25,,,
673759,2012,,UNDE,,,,,,,24,29,24,29,27,,,
861105,2012,,FLIS,,COMM,,,,,28,27,29,25,26,,,
883662,2012,,PNRS,,NURS,3,3,,,28,22,25,22,24,,,
922107,2012,,ACCT,,ACCT,,,,,21,29,24,34,26,,,
943923,2012,,BIOL,,BIOL,,,,,28,27,32,28,28,,,
973449,2012,,BMB ,,BIOL,,,,,34,31,33,33,33,,,
981084,2012,,BIOL,,BIOL,,,,,32,27,30,32,30,,,
983550,2012,,UNDE,,,2,2,3,4,23,20,30,22,24,450,460,910
985106,2012,,BIOL,,CHEM,,,,,25,27,19,27,24,,,
985545,2012,,PS  ,,,0,,,,,,,,,590,430,1020
988712,2012,,MUST,,MUST,,,,,21,24,27,26,24,470,480,950
990643,2012,,BIOL,,,,,,,21,22,24,26,23,510,520,1030
991954,2012,,CHEM,,CHEM,,,,,32,25,32,28,29,,,
995073,2012,,BIOL,,BIOL,,,,,32,29,26,26,27,,,
996210,2012,,BIOL,,BIOL,,,,,23,24,21,23,23,,,
996534,2012,,PMLS,,,,,,,29,21,27,25,25,,,
996630,2012,,ELED,,ELED,,,,,28,26,27,21,26,,,
998677,2012,,PNRS,,NURS,2,3,,,26,25,23,23,23,550,470,1020
999632,2012,,BIOL,,,,,,,21,25,23,22,22,,,
1000886,2012,,FINA,,BA  ,,,,4,17,23,20,22,21,,,
1000908,2012,,ART ,,ART ,,,,,24,28,32,27,28,,,
1001786,2012,,PSYC,,,2.33,,,,29,26,24,22,25,500,530,1030
1003751,2012,,DAT ,,COMM,,,,,28,23,22,22,24,560,570,1130
1005876,2012,,UNDE,,CJS.,,,,,31,24,24,24,26,,,
1006072,2012,,UNDE,,PSYC,,,4,,25,29,27,25,27,,,
1006128,2012,,EXSC,,EXSC,3,3,3.67,3.33,25,20,23,22,22,,,
1006222,2012,,EXSC,,P.T.,3.67,4,3,4,29,24,32,24,27,600,470,1070
1007563,2012,,BA  ,,BA  ,,,,3.67,18,25,20,22,21,470,540,980
1008264,2012,,BIOL,,BIOL,,,,,23,26,25,24,25,550,600,1150
1010986,2012,,EXSC,,EXSC,3,3,4,4,23,18,26,23,23,530,530,1060
1011077,2012,,EXSC,,P.T.,4,3.67,4,4,33,28,31,31,29,,,
1011940,2012,,ELED,,ELED,,,,,28,19,22,22,22,,,
1012472,2012,,CJS.,,CJS.,,,,,23,20,17,24,21,,,
1013098,2012,,ELED,,ELED,,,,,27,23,29,25,24,,,
1015393,2012,,BIOL,,ENVI,,,3,,26,25,32,27,28,,,
1015396,2012,,CJS.,,CJS.,,,,,24,22,31,25,25,,,
1017306,2012,,PNRS,,,2,,,,,,,,,590,540,1130
1018805,2012,,PSYC,,BA  ,,,,,,,,,,510,470,980
1018811,2012,,BIOL,,BMB ,,,,,27,27,28,27,27,,,
1022443,2012,,ELED,,,,,,,21,16,20,18,19,,,
1022460,2012,,PNRS,,,,,,,28,29,24,27,27,,,
1029295,2012,,ENVI,,,,,,,29,23,26,27,26,,,
1029800,2012,,BIOL,,,,,,,24,23,24,26,24,,,
1029952,2012,,PS  ,,PS  ,,,,,35,27,30,26,28,,,
1035723,2012,,ELED,,ART ,,,,,30,25,27,33,29,670,640,1310
1036084,2012,,EDMI,,EDMI,,,,,22,22,31,28,26,,,
1050954,2012,,ELED,,,,,,,18,23,18,23,21,,,
983893,2013,,CJS.,,CJS.,,,,,15,21,19,22,19,,,
983980,2013,,ACCT,,ACCT,,,,,25,26,26,29,27,,,
984862,2013,,BIOL,,,,,,,22,21,23,27,23,,,
986202,2013,,COMM,,COMM,,,,,25,24,24,27,25,500,530,1030
988258,2013,,MUST,,,,,,,34,29,30,31,30,,,
260256,2009,12/17/2014,ACCT,ELED,,,,,,29,26,35,30,29,,,
383804,2009,5/11/2013,BIOL,BIOL,,,,,,21,23,24,24,23,,,
398512,2009,5/11/2013,PNRS,NURS,,3,2.33,,,24,21,21,19,21,560,600,1160
400115,2009,5/11/2013,PNRS,NURS,,3,4,4,,28,23,30,26,27,,,
401268,2009,5/10/2014,PNRS,NURS,,4,3,,,16,17,16,19,17,470,480,950
407074,2009,5/11/2013,UNDE,BA  ,,,,,,20,20,21,21,21,,,
409676,2009,12/18/2013,PNRS,LS  ,,2,2,,,20,20,22,21,20,,,
416058,2009,5/11/2013,ACCT,BA  ,,,,,,29,21,27,23,25,590,480,1070
416491,2009,5/11/2013,PSYC,HIST,,,,,,24,22,22,21,21,,,
416683,2009,12/18/2013,BA  ,BA  ,,,,,4,32,31,33,30,31,,,
419022,2009,5/11/2013,COMM,BA  ,,,,,,36,28,32,32,32,,,
420139,2009,5/10/2014,PNRS,NURS,,3,2,,,23,23,20,22,22,,,
424769,2009,5/11/2013,CHEM,MDLS,,,,,,24,26,26,25,25,,,
426322,2009,5/11/2013,EDMI,EDMI,,,,,,22,23,24,21,22,,,
427002,2009,12/18/2013,PRT ,LS  ,,,,,,21,24,24,24,23,,,
428108,2009,5/11/2013,UNDE,NURS,,4,4,,,29,25,36,26,29,570,620,1190
429648,2009,5/11/2013,PNRS,NURS,,3,3,,,,,,,,480,530,1010
432162,2009,12/18/2013,UNDE,ELED,,2,2,3,4,23,24,20,24,22,,,
433655,2009,5/11/2013,BA  ,EXSC,,3,3,3,4,23,20,23,20,22,,,
446327,2009,5/11/2013,PNRS,NURS,,3,2.67,,,23,19,23,22,21,,,
446338,2009,5/11/2013,EXSC,EXSC,,3,2.33,4,3,27,24,25,34,27,,,
446503,2009,5/11/2013,BA  ,BA  ,,,,,,24,24,20,23,23,,,
446566,2009,5/11/2013,ELED,ELED,,,,,,22,20,23,22,21,,,
448910,2009,5/11/2013,BA  ,BA  ,,,,,,22,20,28,22,22,,,
482143,2009,,HIST,,,,,,,27,26,29,26,27,630,620,1250
483302,2009,,BA  ,,,,,,,27,23,30,24,25,530,550,1080
488137,2009,5/11/2013,ARTA,ART ,,,,,,34,26,32,29,29,,,
491218,2009,5/10/2014,PNRS,NURS,,3,3,,,21,30,23,24,25,,,
491789,2009,5/10/2014,BMB ,R.T.,,,,,,31,25,31,27,29,,,
492278,2009,5/11/2013,EXSC,EXSC,,4,4,4,4,35,34,29,32,33,,,
492458,2009,,EXSC,,,1,,3,1,,,,,,550,570,1120
492537,2009,,EXSC,,,2,2,4,4,31,32,35,30,32,,,
493166,2009,,PSYC,,,,,,,19,23,19,23,21,,,
498448,2009,12/18/2013,UNDE,MUS ,,,,,2,22,24,26,25,24,,,
499780,2009,,MUS ,,,,,,,34,32,33,27,31,660,640,1300
499817,2009,,ART ,,,,,,,20,24,20,24,22,460,540,1000
500254,2009,,CHEM,,,,,,,33,30,33,28,31,,,
500297,2009,5/11/2013,UNDE,P.T.,,4,4,4,4,23,18,20,18,20,,,
501139,2009,,COMM,,,,,3.33,,19,20,30,31,25,460,490,950
501328,2009,5/11/2013,EDMI,EDMI,,,,,,29,26,20,25,25,,,
502882,2009,12/18/2013,ACCT,ACCT,,,,,4,24,27,22,23,24,,,
502995,2009,,ELED,,,,,,,23,16,22,22,21,,,
503238,2009,12/18/2013,PNRS,BIOL,,4,4,,,25,28,24,27,26,,,
504171,2009,8/13/2013,EXSC,PSYC,,3,2,3.33,2.67,24,21,33,20,24,,,
504566,2009,,BIOL,,,3,3.33,4,4,25,22,26,27,25,,,
505798,2009,,BMB ,,,,,,,26,26,27,30,28,,,
512790,2009,8/13/2013,UNDE,EXSC,,2.33,2.33,4,2,21,26,23,23,23,,,
514410,2009,,MUST,,,,,,,,,,,,630,550,1180
518480,2009,12/18/2013,PCLS,LS  ,,3,3.67,,,24,24,27,24,25,,,
106569,2010,5/10/2014,UNDE,BA  ,,,,,2,25,23,26,24,25,,,
411329,2010,5/10/2014,UNDE,ELED,,,,,,27,26,32,22,27,,,
453632,2010,5/10/2014,ACCT,ACCT,,,,,,25,28,25,30,25,,,
453870,2010,5/10/2014,BA  ,ECON,,,,,,34,28,34,31,32,,,
477141,2010,5/10/2014,UNDE,BIOL,,,,,,26,28,26,25,26,,,
477171,2010,5/10/2014,COMM,COMM,,,,,3.33,29,24,27,27,26,,,
477952,2010,5/10/2014,ACCT,ACCT,,,,,,29,27,32,27,28,,,
478212,2010,5/10/2014,ELED,ELED,,,,,,25,28,30,25,27,,,
481517,2010,5/10/2014,PNRS,NURS,,3,3,,,30,26,31,26,28,,,
487724,2010,,PNRS,,,2,2,,,19,18,19,21,19,,,
496577,2010,,PNRS,,,,,,,28,30,30,33,28,,,
501331,2010,,ACCT,,,,,,,22,23,22,29,24,,,
542831,2010,,PNRS,,,1,,,,20,18,16,21,19,,,
546157,2010,5/9/2015,BIOL,NURS,,3.33,4,,,26,23,27,22,24,,,
546373,2010,5/10/2014,ENGL,ENGL,,,,,,22,19,18,16,19,570,460,1030
567173,2010,5/10/2014,EXSC,EXSC,,3,4,2.67,3.67,26,23,31,29,27,550,570,1120
573103,2010,5/9/2015,PNRS,NURS,,2,2,,,33,23,29,27,28,,,
613336,2010,5/10/2014,PSYC,PSYC,,,,2,,20,25,23,24,22,,,
620800,2010,5/10/2014,BIOL,BIOL,,,,,,31,30,32,30,30,,,
621121,2010,5/10/2014,EDMI,ELED,,,,,,21,22,22,23,22,,,
621291,2010,,BA  ,,BA  ,0,,2.33,3,21,23,25,25,24,,,
622117,2010,,PNRS,,,2,2,,,20,18,20,25,21,,,
622155,2010,,COMM,,,,,,,28,23,30,25,26,,,
622165,2010,5/9/2015,PNRS,NURS,,3,2.33,,,23,25,25,25,25,560,510,1070
622622,2010,,PNRS,,,2.67,2,,,24,21,20,23,21,,,
625126,2010,12/18/2013,ACCT,ACCT,,,,,,21,24,22,22,22,,,
625301,2010,5/10/2014,BIOL,BIOL,,,,,,34,27,31,26,29,700,660,1340
632161,2010,5/10/2014,MATH,MATH,,,,,2,,,,,,690,700,1390
632747,2010,5/10/2014,THEO,THEO,,,,,2.67,,,,,,490,460,950
633111,2010,12/17/2014,MUST,MUS ,,,,,,20,22,23,24,22,450,510,960
635304,2010,,COMM,,,,,,,,,,,,520,500,1020
637111,2010,5/10/2014,PS  ,HIST,,,,,,24,16,30,18,22,,,
637318,2010,,UNDE,,,,,,,21,21,18,23,21,,,
639102,2010,5/10/2014,ACCT,PSYC,,,,,,19,25,22,22,22,,,
641054,2010,,ACCT,,,,,,,22,28,18,24,23,,,
651720,2010,5/10/2014,BIOL,PSYC,,2,1,,,26,25,24,22,24,,,
655273,2010,,PNRS,,,2.33,2,,,28,19,29,26,26,,,
655446,2010,5/10/2014,PNRS,PSYC,,2,2,,4,29,26,29,25,27,,,
655722,2010,8/11/2015,ACCT,ACCT,,,,,,16,24,25,26,23,,,
669959,2010,5/10/2014,EXSC,P.T.,,4,3,4,4,,,,,,570,630,1200
907331,2010,,EXSC,,,2,2,2.67,1.67,24,25,20,26,24,,,
545165,2011,,PNRS,,,3.33,3,,,23,24,21,21,22,,,
546871,2011,,EXSC,,,3,2,2,2,23,22,27,24,24,,,
547136,2011,5/9/2015,CHEM,BMB ,,,,,,27,28,25,28,27,600,630,1230
547145,2011,5/9/2015,USEC,EDMI,,,,,,22,22,20,26,21,,,
549390,2011,,ELED,,,,,,,26,23,28,26,26,,,
567836,2011,,UNDE,,,1,,1,,28,24,31,27,28,,,
568547,2011,5/9/2015,PNRS,NURS,,4,3.67,4,,21,17,26,21,21,,,
572561,2011,5/9/2015,PNRS,NURS,,3,3,,,28,23,27,25,26,490,600,1090
573101,2011,5/9/2015,UNDE,PSYC,,,,,,29,26,30,27,28,580,550,1130
573172,2011,5/9/2015,PSYC,NURS,,3,3,,,26,28,30,25,27,,,
617173,2011,,HIST,,,,,,,,,,,,500,540,1040
618311,2011,,BA  ,,,,,,,27,24,24,24,24,,,
618508,2011,,PSYC,,,3,,,,33,27,26,26,28,,,
620418,2011,,BA  ,,BA  ,,,,,29,25,35,25,29,,,
620491,2011,5/9/2015,EXSC,P.T.,,4,4,4,4,,,,,,530,540,1070
624257,2011,,PNRS,,,3.33,3,,,,,,,,510,500,1010
625152,2011,12/17/2014,PSYC,PSYC,,,,,,29,29,32,26,29,,,
625205,2011,5/9/2015,EXSC,P.T.,,3,3.33,3.67,4,28,25,25,27,26,,,
627755,2011,,UNDE,,NURS,3,2,,,22,19,23,23,21,,,
628170,2011,5/9/2015,BIOL,NURS,,3.67,4,,,32,26,30,26,29,,,
629081,2011,,UNDE,,PSYC,2,3,,,20,23,20,21,21,,,
629511,2011,5/9/2015,MAAC,ECON,,,,,,24,25,23,24,24,,,
630972,2011,,ACCT,,,,,,,27,24,28,23,26,,,
632808,2011,5/9/2015,UNDE,NURS,,3,2,,,25,24,27,26,25,,,
640611,2011,5/9/2015,UNDE,PSYC,,,,,,22,22,17,20,20,,,
650432,2011,5/9/2015,EXSC,COMM,,2,2,3,3,22,28,30,24,26,480,610,1090
653987,2011,5/9/2015,PNRS,NURS,,4,4,,,35,28,35,30,32,630,540,1170
661539,2011,,PSYC,,,,,,,28,18,32,22,25,,,
671762,2011,,CHEM,,,,,,,28,27,25,25,26,,,
672628,2011,,PSYC,,,,,,1.67,,,,,,450,540,980
683888,2011,,UNDE,,,,,,,30,23,28,29,28,,,
868627,2011,,PNRS,,PSYC,2,1,,,18,19,19,21,19,,,
868773,2011,5/9/2015,EXSC,BA  ,,1.67,,0.67,,21,20,21,23,21,480,520,1000
886583,2011,,BIOL,,ELED,,,,,26,23,28,27,26,,,
886896,2011,,UNDE,,ACCT,,,,,27,29,29,28,28,,,
906507,2011,,MUST,,,,,,,,,,,,330,630,960
908249,2011,12/17/2014,UNDE,BIOL,,,,,,35,27,24,28,27,550,600,1150
909284,2011,5/9/2015,BIOL,BIOL,,,,,,31,29,33,27,30,,,
910049,2011,,CHEM,,,,,,,30,30,32,31,31,,,
917541,2011,,UNDE,,BIOL,3,3,,,28,28,23,23,25,,,
922238,2011,,PNRS,,R.T.,2.33,2.67,,,13,16,20,22,20,,,
922440,2011,,EXSC,,,2.33,,3,3,21,25,30,28,26,,,
922980,2011,,MUS ,,,,,,,,,,,,640,520,1160
923298,2011,,PNRS,,,2.33,3.33,,,25,18,29,18,22,,,
923533,2011,,PMLS,,,,,,,24,30,32,32,30,,,
924050,2011,,PHYS,,PS  ,,,,,25,26,31,25,27,,,
926186,2011,5/9/2015,CHEM,CHEM,,,,,,31,28,26,30,29,,,
936399,2011,,BIOL,,,,,,,21,25,20,22,22,560,570,1130
943208,2011,12/17/2014,PSYC,PSYC,,,,,,22,25,27,28,26,,,
943962,2011,5/9/2015,EXSC,ENGL,,2,,3,4,23,24,24,23,24,,,
946187,2011,5/9/2015,COMM,COMM,,,,,3.67,30,24,25,23,26,,,
946253,2011,,UNDE,,,,,,1,22,21,25,24,21,,,
946268,2011,5/9/2015,UNDE,BA  ,,,,,,27,25,24,20,24,,,
947843,2011,,PNRS,,NURS,2.33,3,,,20,23,20,24,22,,,
949489,2011,5/9/2015,PNRS,NURS,,3,3,,4,28,24,31,28,28,,,
951479,2011,5/9/2015,EXSC,R.T.,,2.33,2,4,4,24,25,22,25,24,,,
954130,2011,5/9/2015,PNRS,NURS,,2.33,2,,,25,23,22,23,23,550,590,1140
957712,2011,,UNDE,,,,,,,19,17,22,21,20,,,
957766,2011,5/9/2015,COMM,CJS.,,,,,,,,,,,640,560,1200
960157,2011,,ACCT,,BA  ,,,,,,,,,,500,540,1040
960793,2011,,EXSC,,,2.33,3,3,3,28,23,26,26,25,,,
964979,2011,5/9/2015,PNRS,NURS,,2.33,2,,,22,21,22,23,22,,,
965855,2011,,BA  ,,,,,,,22,23,24,24,23,,,
985827,2011,5/9/2015,BIOL,PSYC,,3,2.67,,,20,23,15,19,19,400,490,890
996449,2011,,EXSC,,,2,,2,2.33,24,18,22,24,22,,,
1002702,2011,8/11/2015,BA  ,BA  ,,,,,0.67,,,,,,,,
650867,2011,,HIST,,,,,,,24,18,28,22,23,,,
908198,2011,5/9/2015,BIOL,BIOL,,,,,,28,30,26,28,27,580,680,1260
908664,2011,,USEC,,,,,,,,,,,,520,510,1030
679225,2011,5/9/2015,USEC,ENGL,,,,,,32,26,26,24,26,,,
425698,2008,5/11/2013,COMM,HIST,,,,,,26,24,27,23,25,580,490,1070
425923,2008,,BIOL,,,,,,,21,22,26,23,23,,,
426998,2008,5/12/2012,UNDE,CJS.,,,,,,21,20,21,20,20,,,
427025,2008,,BIOL,,,,,,,20,24,22,24,22,,,
427104,2008,8/13/2013,CSIS,AIT ,,,,,,21,18,18,19,19,,,
428026,2008,5/12/2012,PSYC,PSYC,,,,,,20,25,24,27,24,,,
428087,2008,8/10/2012,PNRS,MDLS,,3,3,,,23,25,28,23,25,,,
428458,2008,,BIOL,,,,,,,30,20,28,22,25,,,
430319,2008,,PS  ,,,,,,,33,23,32,22,28,,,
430506,2008,5/12/2012,BA  ,R.T.,,3,3,,,21,23,22,24,22,,,
430954,2008,,BIOL,,,,,,,19,23,23,21,21,,,
431409,2008,5/12/2012,PNRS,NURS,,3.33,3,,,22,23,28,23,24,,,
431541,2008,,COMM,,,,,,,23,17,23,19,21,,,
431903,2008,,FLIS,,,,,,,29,29,31,30,30,,,
433642,2008,12/19/2012,BIOL,BIOL,,3,3,4,,25,23,24,21,23,,,
434894,2008,5/12/2012,EDMI,BA  ,,,,,,21,30,25,24,25,500,650,1150
435030,2008,12/19/2012,PSYC,ELED,,,,,,34,24,33,25,29,,,
436001,2008,5/12/2012,PNRS,NURS,,4,4,,,25,22,22,25,23,,,
437510,2008,5/12/2012,UNDE,EXSC,,2.33,3,4,3,22,22,20,25,22,,,
438820,2008,5/11/2013,UNDE,PHYS,,,,,,21,29,22,26,23,,,
439021,2008,,PNRS,,,4,,,,,,,,,530,570,1100
443513,2008,5/12/2012,UNDE,BIOL,,,,,,22,18,24,23,22,,,
445907,2008,5/12/2012,BA  ,FINA,,,,,3.33,,,,,,450,580,1030
446781,2008,5/11/2013,ELED,EXSC,,3,3,4,4,,,,,,480,600,1080
447090,2008,5/12/2012,EXSC,P.T.,,4,4,4,4,33,27,32,25,29,,,
455207,2008,,ELED,,,,,,,23,21,21,19,21,,,
456353,2008,5/12/2012,ART ,ART ,,,,,,22,17,21,21,19,,,
486404,2008,,BIOL,,,,,,,,,,,,540,520,1060
491358,2011,,PNRS,,,2,1,,,28,25,31,30,29,,,
504919,2011,12/17/2014,PSYC,PSYC,,,,,,19,24,23,23,22,,,
345000,2008,8/10/2012,PHIL,ENGL,,,,,,19,16,27,20,21,,,
364046,2008,,FLIS,,,,,,,25,20,31,24,25,,,
365686,2008,8/12/2014,ENGL,PHIL,,,,,,30,20,32,25,27,,,
367991,2008,5/12/2012,FLIS,PS  ,,,,,,,,,,,630,590,1220
370327,2008,,MAAC,,,,,,,26,31,24,30,28,,,
370426,2008,5/12/2012,BMB ,P.T.,,,,,,33,25,24,23,26,650,590,1240
372440,2008,,UNDE,,,,,,,36,29,35,34,34,,,
373300,2008,5/12/2012,ELED,ELED,,,,,,,,,,,,,
374190,2008,5/14/2011,PSYC,PSYC,,4,,,,35,26,30,30,30,640,600,1240
374761,2008,5/12/2012,ACCT,ACCT,,,,,,26,28,25,26,26,600,640,1240
375400,2008,,BA  ,,,3.33,3,3,4,21,20,24,26,23,,,
378377,2008,5/12/2012,EXSC,P.T.,,4,4,4,4,28,30,30,24,28,,,
380902,2008,5/12/2012,EXSC,P.T.,,4,4,4,4,24,28,23,25,25,,,
381467,2008,5/12/2012,PSYC,FLIS,,,,,,26,22,22,21,22,,,
